Timestamp,Time_Offset_s,Direction,CAN_ID,DLC,Data_Hex,Data_ASCII,Extended,Remote,Error
2026-01-21T17:30:36.817284,334.815615,RX,0x123,8,DF E0 E1 E2 00 04 74 DF,......t.,False,False,False
2026-01-21T17:30:36.819030,334.817361,RX,0x123,8,E0 E1 E2 E3 00 04 74 E0,......t.,False,False,False
2026-01-21T17:30:36.820577,334.818908,RX,0x123,8,E1 E2 E3 E4 00 04 74 E1,......t.,False,False,False
2026-01-21T17:30:36.822152,334.820482,RX,0x123,8,E2 E3 E4 E5 00 04 74 E2,......t.,False,False,False
2026-01-21T17:30:36.823467,334.821797,RX,0x123,8,E3 E4 E5 E6 00 04 74 E3,......t.,False,False,False
2026-01-21T17:30:36.825050,334.823381,RX,0x123,8,E4 E5 E6 E7 00 04 74 E4,......t.,False,False,False
2026-01-21T17:30:36.826793,334.825123,RX,0x123,8,E5 E6 E7 E8 00 04 74 E5,......t.,False,False,False
2026-01-21T17:30:36.828636,334.826966,RX,0x123,8,E6 E7 E8 E9 00 04 74 E6,......t.,False,False,False
2026-01-21T17:30:36.830108,334.828439,RX,0x123,8,E7 E8 E9 EA 00 04 74 E7,......t.,False,False,False
2026-01-21T17:30:36.831717,334.830048,RX,0x123,8,E8 E9 EA EB 00 04 74 E8,......t.,False,False,False
2026-01-21T17:30:36.833220,334.831551,RX,0x123,8,E9 EA EB EC 00 04 74 E9,......t.,False,False,False
2026-01-21T17:30:36.834900,334.833230,RX,0x123,8,EA EB EC ED 00 04 74 EA,......t.,False,False,False
2026-01-21T17:30:36.836209,334.834540,RX,0x123,8,EB EC ED EE 00 04 74 EB,......t.,False,False,False
2026-01-21T17:30:36.837620,334.835951,RX,0x123,8,EC ED EE EF 00 04 74 EC,......t.,False,False,False
2026-01-21T17:30:36.838628,334.836958,RX,0x123,8,ED EE EF F0 00 04 74 ED,......t.,False,False,False
2026-01-21T17:30:36.840630,334.838961,RX,0x123,8,EE EF F0 F1 00 04 74 EE,......t.,False,False,False
2026-01-21T17:30:36.842775,334.841105,RX,0x123,8,EF F0 F1 F2 00 04 74 EF,......t.,False,False,False
2026-01-21T17:30:36.843785,334.842116,RX,0x123,8,F0 F1 F2 F3 00 04 74 F0,......t.,False,False,False
2026-01-21T17:30:36.845579,334.843909,RX,0x123,8,F1 F2 F3 F4 00 04 74 F1,......t.,False,False,False
2026-01-21T17:30:36.847359,334.845689,RX,0x123,8,F2 F3 F4 F5 00 04 74 F2,......t.,False,False,False
2026-01-21T17:30:36.849638,334.847969,RX,0x123,8,F3 F4 F5 F6 00 04 74 F3,......t.,False,False,False
2026-01-21T17:30:36.851634,334.849964,RX,0x123,8,F4 F5 F6 F7 00 04 74 F4,......t.,False,False,False
2026-01-21T17:30:36.853948,334.852279,RX,0x123,8,F5 F6 F7 F8 00 04 74 F5,......t.,False,False,False
2026-01-21T17:30:36.855740,334.854070,RX,0x123,8,F6 F7 F8 F9 00 04 74 F6,......t.,False,False,False
2026-01-21T17:30:36.858053,334.856383,RX,0x123,8,F7 F8 F9 FA 00 04 74 F7,......t.,False,False,False
2026-01-21T17:30:36.860114,334.858444,RX,0x123,8,F8 F9 FA FB 00 04 74 F8,......t.,False,False,False
2026-01-21T17:30:36.862061,334.860391,RX,0x123,8,F9 FA FB FC 00 04 74 F9,......t.,False,False,False
2026-01-21T17:30:36.864467,334.862797,RX,0x123,8,FA FB FC FD 00 04 74 FA,......t.,False,False,False
2026-01-21T17:30:36.866488,334.864818,RX,0x123,8,FB FC FD FE 00 04 74 FB,......t.,False,False,False
2026-01-21T17:30:36.868196,334.866526,RX,0x123,8,FC FD FE FF 00 04 74 FC,......t.,False,False,False
2026-01-21T17:30:36.869982,334.868313,RX,0x123,8,FD FE FF 00 00 04 74 FD,......t.,False,False,False
2026-01-21T17:30:36.871492,334.869822,RX,0x123,8,FE FF 00 01 00 04 74 FE,......t.,False,False,False
2026-01-21T17:30:36.873334,334.871664,RX,0x123,8,FF 00 01 02 00 04 74 FF,......t.,False,False,False
2026-01-21T17:30:36.875257,334.873587,RX,0x123,8,00 01 02 03 00 04 75 00,......u.,False,False,False
2026-01-21T17:30:36.878067,334.875854,RX,0x123,8,01 02 03 04 00 04 75 01,......u.,False,False,False
2026-01-21T17:30:36.879057,334.877387,RX,0x123,8,02 03 04 05 00 04 75 02,......u.,False,False,False
2026-01-21T17:30:36.880614,334.878944,RX,0x123,8,03 04 05 06 00 04 75 03,......u.,False,False,False
2026-01-21T17:30:36.882098,334.880428,RX,0x123,8,04 05 06 07 00 04 75 04,......u.,False,False,False
2026-01-21T17:30:36.883899,334.882230,RX,0x123,8,05 06 07 08 00 04 75 05,......u.,False,False,False
2026-01-21T17:30:36.885675,334.884006,RX,0x123,8,06 07 08 09 00 04 75 06,......u.,False,False,False
2026-01-21T17:30:36.887992,334.886323,RX,0x123,8,07 08 09 0A 00 04 75 07,......u.,False,False,False
2026-01-21T17:30:36.889928,334.888258,RX,0x123,8,08 09 0A 0B 00 04 75 08,......u.,False,False,False
2026-01-21T17:30:36.892031,334.890362,RX,0x123,8,09 0A 0B 0C 00 04 75 09,......u.,False,False,False
2026-01-21T17:30:36.893592,334.891923,RX,0x123,8,0A 0B 0C 0D 00 04 75 0A,......u.,False,False,False
2026-01-21T17:30:36.895587,334.893918,RX,0x123,8,0B 0C 0D 0E 00 04 75 0B,......u.,False,False,False
2026-01-21T17:30:36.897637,334.895968,RX,0x123,8,0C 0D 0E 0F 00 04 75 0C,......u.,False,False,False
2026-01-21T17:30:36.899122,334.897452,RX,0x123,8,0D 0E 0F 10 00 04 75 0D,......u.,False,False,False
2026-01-21T17:30:36.900793,334.899124,RX,0x123,8,0E 0F 10 11 00 04 75 0E,......u.,False,False,False
2026-01-21T17:30:36.902658,334.900988,RX,0x123,8,0F 10 11 12 00 04 75 0F,......u.,False,False,False
2026-01-21T17:30:36.905001,334.903332,RX,0x123,8,10 11 12 13 00 04 75 10,......u.,False,False,False
2026-01-21T17:30:36.906856,334.905187,RX,0x123,8,11 12 13 14 00 04 75 11,......u.,False,False,False
2026-01-21T17:30:36.908586,334.906916,RX,0x123,8,12 13 14 15 00 04 75 12,......u.,False,False,False
2026-01-21T17:30:36.910402,334.908733,RX,0x123,8,13 14 15 16 00 04 75 13,......u.,False,False,False
2026-01-21T17:30:36.911750,334.910080,RX,0x123,8,14 15 16 17 00 04 75 14,......u.,False,False,False
2026-01-21T17:30:36.914277,334.912608,RX,0x123,8,15 16 17 18 00 04 75 15,......u.,False,False,False
2026-01-21T17:30:36.916631,334.914961,RX,0x123,8,16 17 18 19 00 04 75 16,......u.,False,False,False
